567750| 2.08e+02  2.45e-05  7.41e+02 -9.04e+08  1.74e-04  1.29e+04 
568000| 2.08e+02  2.42e-05  7.27e+02 -9.04e+08  1.74e-04  1.29e+04 
568250| 2.08e+02  2.36e-05  7.44e+02 -9.04e+08  1.74e-04  1.29e+04 
568500| 2.08e+02  2.42e-05  7.33e+02 -9.03e+08  1.74e-04  1.29e+04 
568750| 2.08e+02  2.44e-05  7.42e+02 -9.03e+08  1.74e-04  1.29e+04 
569000| 2.08e+02  2.41e-05  7.41e+02 -9.03e+08  1.74e-04  1.29e+04 
569250| 2.08e+02  2.39e-05  7.33e+02 -9.03e+08  1.74e-04  1.29e+04 
569500| 2.08e+02  2.37e-05  7.34e+02 -9.03e+08  1.74e-04  1.29e+04 
569750| 2.08e+02  2.44e-05  7.45e+02 -9.03e+08  1.74e-04  1.29e+04 
570000| 2.08e+02  2.44e-05  7.42e+02 -9.02e+08  1.74e-04  1.30e+04 
570250| 1.79e+03  4.28e-01  6.94e+04 -9.04e+08  1.74e-04  1.30e+04 
570500| 2.08e+02  2.45e-05  7.46e+02 -9.02e+08  1.74e-04  1.30e+04 
570750| 2.08e+02  2.51e-05  7.58e+02 -9.02e+08  1.74e-04  1.30e+04 
571000| 2.08e+02  2.43e-05  7.33e+02 -9.02e+08  1.74e-04  1.30e+04 
571250| 2.08e+02  2.54e-05  7.57e+02 -9.02e+08  1.74e-04  1.30e+04 
571500| 2.08e+02  2.44e-05  7.51e+02 -9.02e+08  1.74e-04  1.30e+04 
571750| 2.08e+02  2.47e-05  7.52e+02 -9.01e+08  1.74e-04  1.30e+04 
572000| 2.08e+02  2.49e-05  7.53e+02 -9.01e+08  1.74e-04  1.30e+04 
572250| 2.08e+02  2.52e-05  7.56e+02 -9.01e+08  1.74e-04  1.30e+04 
572500| 2.08e+02  2.49e-05  7.57e+02 -9.01e+08  1.74e-04  1.30e+04 
572750| 2.08e+02  2.47e-05  7.54e+02 -9.01e+08  1.74e-04  1.30e+04 
573000| 9.37e+05  2.31e+02  1.30e+05 -9.50e+08  1.74e-04  1.30e+04 
573250| 2.09e+02  2.51e-05  7.66e+02 -9.01e+08  1.74e-04  1.30e+04 
573500| 2.09e+02  2.48e-05  7.58e+02 -9.00e+08  1.74e-04  1.30e+04 
573750| 2.09e+02  2.54e-05  7.61e+02 -9.00e+08  1.74e-04  1.30e+04 
574000| 2.09e+02  2.55e-05  7.63e+02 -9.00e+08  1.74e-04  1.30e+04 
574250| 2.09e+02  2.53e-05  7.70e+02 -9.00e+08  1.74e-04  1.30e+04 
574500| 2.09e+02  2.53e-05  7.62e+02 -9.00e+08  1.74e-04  1.30e+04 
574750| 2.09e+02  2.56e-05  7.67e+02 -9.00e+08  1.74e-04  1.31e+04 
575000| 2.09e+02  2.58e-05  7.79e+02 -9.00e+08  1.74e-04  1.31e+04 
575250| 2.09e+02  2.54e-05  7.80e+02 -8.99e+08  1.74e-04  1.31e+04 
575500| 2.09e+02  2.58e-05  7.66e+02 -8.99e+08  1.74e-04  1.31e+04 
575750| 9.31e+06  1.62e+03  5.84e+03 -8.07e+08  1.74e-04  1.31e+04 
576000| 2.09e+02  2.59e-05  7.80e+02 -8.99e+08  1.74e-04  1.31e+04 
576250| 2.09e+02  2.59e-05  7.73e+02 -8.99e+08  1.74e-04  1.31e+04 
576500| 2.09e+02  2.58e-05  7.72e+02 -8.99e+08  1.74e-04  1.31e+04 
576750| 2.09e+02  2.60e-05  7.77e+02 -8.99e+08  1.74e-04  1.31e+04 
577000| 2.09e+02  2.55e-05  7.66e+02 -8.98e+08  1.74e-04  1.31e+04 
577250| 2.09e+02  2.61e-05  7.86e+02 -8.98e+08  1.74e-04  1.31e+04 
577500| 2.09e+02  2.63e-05  7.80e+02 -8.98e+08  1.74e-04  1.31e+04 
577750| 2.09e+02  2.67e-05  7.89e+02 -8.98e+08  1.74e-04  1.31e+04 
578000| 2.09e+02  2.62e-05  7.88e+02 -8.98e+08  1.74e-04  1.31e+04 
578250| 2.09e+02  2.58e-05  7.76e+02 -8.98e+08  1.74e-04  1.31e+04 
578500| 8.57e+06  1.49e+03  3.43e+04 -8.10e+08  1.74e-04  1.31e+04 
578750| 2.09e+02  2.53e-05  7.74e+02 -8.97e+08  1.74e-04  1.31e+04 
579000| 2.09e+02  2.61e-05  7.89e+02 -8.97e+08  1.74e-04  1.31e+04 
579250| 2.09e+02  2.56e-05  7.75e+02 -8.97e+08  1.74e-04  1.31e+04 
579500| 2.09e+02  2.65e-05  7.95e+02 -8.97e+08  1.74e-04  1.31e+04 
579750| 2.09e+02  2.65e-05  8.03e+02 -8.97e+08  1.74e-04  1.32e+04 
580000| 2.09e+02  2.63e-05  7.86e+02 -8.97e+08  1.74e-04  1.32e+04 
580250| 2.09e+02  2.62e-05  7.77e+02 -8.97e+08  1.74e-04  1.32e+04 
580500| 2.09e+02  2.60e-05  7.83e+02 -8.96e+08  1.74e-04  1.32e+04 
580750| 2.09e+02  2.67e-05  7.91e+02 -8.96e+08  1.74e-04  1.32e+04 
581000| 2.09e+02  2.70e-05  7.93e+02 -8.96e+08  1.74e-04  1.32e+04 
581250| 7.81e+06  1.36e+03  4.74e+05 -8.15e+08  1.74e-04  1.32e+04 
581500| 2.09e+02  2.70e-05  8.04e+02 -8.96e+08  1.74e-04  1.32e+04 
581750| 2.09e+02  2.68e-05  8.00e+02 -8.96e+08  1.74e-04  1.32e+04 
582000| 2.09e+02  2.63e-05  7.82e+02 -8.96e+08  1.74e-04  1.32e+04 
582250| 2.09e+02  2.66e-05  7.95e+02 -8.95e+08  1.74e-04  1.32e+04 
582500| 2.09e+02  2.65e-05  7.92e+02 -8.95e+08  1.74e-04  1.32e+04 
582750| 2.09e+02  2.62e-05  7.87e+02 -8.95e+08  1.74e-04  1.32e+04 
583000| 2.09e+02  2.71e-05  8.01e+02 -8.95e+08  1.74e-04  1.32e+04 
583250| 2.09e+02  2.65e-05  7.99e+02 -8.95e+08  1.74e-04  1.32e+04 
583500| 2.09e+02  2.66e-05  7.86e+02 -8.95e+08  1.74e-04  1.32e+04 
583750| 2.09e+02  2.70e-05  7.88e+02 -8.95e+08  1.74e-04  1.32e+04 
584000| 5.20e+06  9.29e+02  8.21e+04 -8.28e+08  1.74e-04  1.32e+04 
584250| 2.09e+02  2.76e-05  8.05e+02 -8.94e+08  1.74e-04  1.32e+04 
584500| 2.09e+02  2.67e-05  8.00e+02 -8.94e+08  1.74e-04  1.32e+04 
584750| 2.09e+02  2.78e-05  8.11e+02 -8.94e+08  1.74e-04  1.33e+04 
585000| 2.09e+02  2.74e-05  8.10e+02 -8.94e+08  1.74e-04  1.33e+04 
585250| 2.09e+02  2.71e-05  7.99e+02 -8.94e+08  1.74e-04  1.33e+04 
585500| 2.09e+02  2.72e-05  7.94e+02 -8.94e+08  1.74e-04  1.33e+04 
585750| 2.09e+02  2.74e-05  7.97e+02 -8.93e+08  1.74e-04  1.33e+04 
586000| 2.09e+02  2.68e-05  7.98e+02 -8.93e+08  1.74e-04  1.33e+04 
586250| 2.09e+02  2.71e-05  7.96e+02 -8.93e+08  1.74e-04  1.33e+04 
586500| 2.09e+02  2.74e-05  8.02e+02 -8.93e+08  1.74e-04  1.33e+04 
586750| 8.34e+06  1.45e+03  3.69e+03 -8.11e+08  1.74e-04  1.33e+04 
587000| 2.09e+02  2.76e-05  8.03e+02 -8.93e+08  1.74e-04  1.33e+04 
587250| 2.09e+02  2.73e-05  7.99e+02 -8.93e+08  1.74e-04  1.33e+04 
587500| 2.09e+02  2.78e-05  8.06e+02 -8.93e+08  1.74e-04  1.33e+04 
587750| 2.09e+02  2.77e-05  8.05e+02 -8.92e+08  1.74e-04  1.33e+04 
588000| 2.09e+02  2.79e-05  8.17e+02 -8.92e+08  1.74e-04  1.33e+04 
588250| 2.09e+02  2.79e-05  8.21e+02 -8.92e+08  1.74e-04  1.33e+04 
588500| 2.09e+02  2.76e-05  8.11e+02 -8.92e+08  1.74e-04  1.33e+04 
588750| 2.09e+02  2.79e-05  8.21e+02 -8.92e+08  1.74e-04  1.33e+04 
589000| 2.09e+02  2.81e-05  8.32e+02 -8.92e+08  1.74e-04  1.33e+04 
589250| 2.09e+02  2.74e-05  8.03e+02 -8.92e+08  1.74e-04  1.33e+04 
589500| 1.91e+07  3.33e+03  2.28e+04 -7.67e+08  1.74e-04  1.34e+04 
589750| 2.09e+02  2.80e-05  8.14e+02 -8.91e+08  1.74e-04  1.34e+04 
590000| 2.09e+02  2.79e-05  8.16e+02 -8.91e+08  1.74e-04  1.34e+04 
590250| 2.09e+02  2.79e-05  8.16e+02 -8.91e+08  1.74e-04  1.34e+04 
590500| 2.09e+02  2.77e-05  8.07e+02 -8.91e+08  1.74e-04  1.34e+04 
590750| 2.09e+02  2.80e-05  8.27e+02 -8.91e+08  1.74e-04  1.34e+04 
591000| 2.09e+02  2.73e-05  8.07e+02 -8.91e+08  1.74e-04  1.34e+04 
591250| 2.09e+02  2.77e-05  8.19e+02 -8.91e+08  1.74e-04  1.34e+04 
591500| 2.09e+02  2.87e-05  8.13e+02 -8.90e+08  1.74e-04  1.34e+04 
591750| 2.09e+02  2.81e-05  8.26e+02 -8.90e+08  1.74e-04  1.34e+04 
592000| 2.09e+02  2.75e-05  8.16e+02 -8.90e+08  1.74e-04  1.34e+04 
592250| 2.61e+08  4.55e+04  4.18e+05 -1.64e+09  1.74e-04  1.34e+04 
592500| 2.09e+02  2.86e-05  8.34e+02 -8.90e+08  1.74e-04  1.34e+04 
592750| 2.09e+02  2.88e-05  8.20e+02 -8.90e+08  1.74e-04  1.34e+04 
593000| 2.09e+02  2.75e-05  8.15e+02 -8.90e+08  1.74e-04  1.34e+04 
593250| 2.09e+02  2.85e-05  8.33e+02 -8.89e+08  1.74e-04  1.34e+04 
593500| 2.09e+02  2.81e-05  8.20e+02 -8.89e+08  1.74e-04  1.34e+04 
593750| 2.09e+02  2.84e-05  8.39e+02 -8.89e+08  1.74e-04  1.34e+04 
594000| 2.09e+02  2.88e-05  8.28e+02 -8.89e+08  1.74e-04  1.34e+04 
594250| 2.09e+02  2.85e-05  8.28e+02 -8.89e+08  1.74e-04  1.35e+04 
594500| 2.09e+02  2.94e-05  8.43e+02 -8.89e+08  1.74e-04  1.35e+04 
594750| 2.09e+02  2.84e-05  8.30e+02 -8.89e+08  1.74e-04  1.35e+04 
595000| 6.03e+06  1.05e+03  3.75e+04 -8.20e+08  1.74e-04  1.35e+04 
595250| 2.09e+02  2.85e-05  8.33e+02 -8.88e+08  1.74e-04  1.35e+04 
595500| 2.09e+02  2.86e-05  8.35e+02 -8.88e+08  1.74e-04  1.35e+04 
595750| 2.09e+02  2.87e-05  8.28e+02 -8.88e+08  1.74e-04  1.35e+04 
596000| 2.09e+02  2.93e-05  8.50e+02 -8.88e+08  1.74e-04  1.35e+04 
596250| 2.09e+02  2.90e-05  8.36e+02 -8.88e+08  1.74e-04  1.35e+04 
596500| 2.09e+02  2.87e-05  8.33e+02 -8.88e+08  1.74e-04  1.35e+04 
596750| 2.09e+02  2.91e-05  8.39e+02 -8.88e+08  1.74e-04  1.35e+04 
597000| 2.09e+02  2.91e-05  8.37e+02 -8.88e+08  1.74e-04  1.35e+04 
597250| 2.09e+02  2.91e-05  8.37e+02 -8.87e+08  1.74e-04  1.35e+04 
597500| 2.09e+02  2.90e-05  8.37e+02 -8.87e+08  1.74e-04  1.35e+04 
597750| 7.35e+06  1.28e+03  3.74e+03 -8.13e+08  1.74e-04  1.35e+04 
598000| 2.09e+02  2.89e-05  8.38e+02 -8.87e+08  1.74e-04  1.35e+04 
598250| 2.09e+02  2.93e-05  8.45e+02 -8.87e+08  1.74e-04  1.35e+04 
598500| 2.09e+02  2.93e-05  8.36e+02 -8.87e+08  1.74e-04  1.35e+04 
598750| 2.09e+02  2.94e-05  8.48e+02 -8.87e+08  1.74e-04  1.35e+04 
599000| 2.09e+02  2.85e-05  8.30e+02 -8.87e+08  1.74e-04  1.35e+04 
599250| 2.09e+02  2.96e-05  8.65e+02 -8.86e+08  1.74e-04  1.36e+04 
599500| 2.09e+02  2.88e-05  8.29e+02 -8.86e+08  1.74e-04  1.36e+04 
599750| 2.09e+02  2.91e-05  8.43e+02 -8.86e+08  1.74e-04  1.36e+04 
600000| 2.09e+02  2.94e-05  8.48e+02 -8.86e+08  1.74e-04  1.36e+04 
600250| 2.09e+02  2.95e-05  8.45e+02 -8.86e+08  1.74e-04  1.36e+04 
600500| 1.39e+06  2.68e+02  5.70e+04 -8.51e+08  1.74e-04  1.36e+04 
600750| 2.09e+02  2.99e-05  8.55e+02 -8.86e+08  1.74e-04  1.36e+04 
601000| 2.09e+02  2.92e-05  8.43e+02 -8.86e+08  1.74e-04  1.36e+04 
601250| 2.09e+02  2.96e-05  8.49e+02 -8.85e+08  1.74e-04  1.36e+04 
601500| 2.09e+02  2.95e-05  8.40e+02 -8.85e+08  1.74e-04  1.36e+04 
601750| 2.09e+02  2.93e-05  8.52e+02 -8.85e+08  1.74e-04  1.36e+04 
602000| 2.09e+02  3.01e-05  8.56e+02 -8.85e+08  1.74e-04  1.36e+04 
602250| 2.09e+02  2.96e-05  8.53e+02 -8.85e+08  1.74e-04  1.36e+04 
602500| 2.09e+02  2.99e-05  8.48e+02 -8.85e+08  1.74e-04  1.36e+04 
602750| 2.09e+02  2.99e-05  8.48e+02 -8.85e+08  1.74e-04  1.36e+04 
603000| 2.09e+02  3.00e-05  8.60e+02 -8.85e+08  1.74e-04  1.36e+04 
603250| 8.22e+06  1.43e+03  4.91e+03 -8.06e+08  1.74e-04  1.36e+04 
603500| 2.09e+02  2.99e-05  8.55e+02 -8.84e+08  1.74e-04  1.36e+04 
603750| 2.09e+02  2.99e-05  8.61e+02 -8.84e+08  1.74e-04  1.37e+04 
604000| 2.08e+02  3.06e-05  8.59e+02 -8.84e+08  1.74e-04  1.37e+04 
604250| 2.08e+02  3.04e-05  8.76e+02 -8.84e+08  1.74e-04  1.37e+04 
604500| 2.08e+02  2.95e-05  8.48e+02 -8.84e+08  1.74e-04  1.37e+04 
604750| 2.08e+02  3.03e-05  8.64e+02 -8.84e+08  1.74e-04  1.37e+04 
605000| 2.08e+02  3.02e-05  8.55e+02 -8.84e+08  1.74e-04  1.37e+04 
605250| 2.08e+02  2.98e-05  8.59e+02 -8.83e+08  1.74e-04  1.37e+04 
605500| 2.08e+02  2.98e-05  8.38e+02 -8.83e+08  1.74e-04  1.37e+04 
605750| 2.08e+02  3.03e-05  8.71e+02 -8.83e+08  1.74e-04  1.37e+04 
606000| 7.64e+06  1.33e+03  5.14e+03 -8.08e+08  1.74e-04  1.37e+04 
606250| 2.09e+02  2.86e-04  1.16e+03 -8.83e+08  1.74e-04  1.37e+04 
606500| 2.09e+02  1.33e-04  1.07e+03 -8.83e+08  1.74e-04  1.37e+04 
606750| 2.09e+02  2.43e-04  2.54e+03 -8.83e+08  1.74e-04  1.37e+04 
607000| 2.09e+02  1.10e-04  1.40e+02 -8.83e+08  1.74e-04  1.37e+04 
607250| 2.08e+02  1.26e-03  1.95e+03 -8.83e+08  1.74e-04  1.37e+04 
607500| 2.09e+02  4.98e-05  1.28e+03 -8.83e+08  1.74e-04  1.37e+04 
607750| 2.09e+02  2.13e-05  6.37e+02 -8.82e+08  1.74e-04  1.38e+04 
608000| 2.09e+02  3.78e-05  9.99e+02 -8.82e+08  1.74e-04  1.38e+04 
608250| 2.09e+02  2.87e-05  8.12e+02 -8.82e+08  1.74e-04  1.38e+04 
608500| 2.09e+02  3.37e-05  9.14e+02 -8.82e+08  1.74e-04  1.38e+04 
608750| 2.09e+02  3.02e-05  8.46e+02 -8.82e+08  1.74e-04  1.38e+04 
609000| 2.09e+02  3.29e-05  8.91e+02 -8.82e+08  1.74e-04  1.38e+04 
609250| 4.46e+02  9.34e-02  1.52e+05 -8.81e+08  1.74e-04  1.38e+04 
609500| 2.09e+02  3.17e-05  8.72e+02 -8.82e+08  1.74e-04  1.38e+04 
609750| 2.09e+02  3.11e-05  8.71e+02 -8.82e+08  1.74e-04  1.38e+04 
610000| 2.09e+02  3.19e-05  8.70e+02 -8.81e+08  1.74e-04  1.38e+04 
610250| 2.09e+02  3.09e-05  8.66e+02 -8.81e+08  1.74e-04  1.38e+04 
610500| 2.08e+02  3.12e-05  8.85e+02 -8.81e+08  1.74e-04  1.38e+04 
610750| 2.08e+02  3.15e-05  8.80e+02 -8.81e+08  1.74e-04  1.38e+04 
611000| 2.08e+02  3.05e-05  8.72e+02 -8.81e+08  1.74e-04  1.38e+04 
611250| 2.08e+02  3.13e-05  8.80e+02 -8.81e+08  1.74e-04  1.38e+04 
611500| 2.08e+02  3.11e-05  8.80e+02 -8.81e+08  1.74e-04  1.38e+04 
611750| 2.08e+02  3.18e-05  8.88e+02 -8.81e+08  1.74e-04  1.38e+04 
612000| 8.42e+04  1.70e+01  4.26e+04 -8.93e+08  1.74e-04  1.39e+04 
612250| 2.08e+02  3.14e-05  8.80e+02 -8.80e+08  1.74e-04  1.39e+04 
612500| 2.08e+02  3.08e-05  8.79e+02 -8.80e+08  1.74e-04  1.39e+04 
612750| 2.08e+02  3.18e-05  8.85e+02 -8.80e+08  1.74e-04  1.39e+04 
613000| 2.08e+02  3.09e-05  8.70e+02 -8.80e+08  1.74e-04  1.39e+04 
613250| 2.08e+02  3.12e-05  8.78e+02 -8.80e+08  1.74e-04  1.39e+04 
613500| 2.08e+02  3.12e-05  8.82e+02 -8.80e+08  1.74e-04  1.39e+04 
613750| 2.08e+02  3.08e-05  8.77e+02 -8.80e+08  1.74e-04  1.39e+04 
614000| 2.08e+02  3.16e-05  8.88e+02 -8.80e+08  1.74e-04  1.39e+04 
614250| 2.08e+02  3.14e-05  8.83e+02 -8.79e+08  1.74e-04  1.39e+04 
614500| 2.08e+02  3.16e-05  8.94e+02 -8.79e+08  1.74e-04  1.39e+04 
614750| 3.05e+03  7.37e-01  8.13e+03 -8.76e+08  1.74e-04  1.39e+04 
615000| 2.08e+02  3.17e-05  8.80e+02 -8.79e+08  1.74e-04  1.39e+04 
615250| 2.08e+02  3.12e-05  8.86e+02 -8.79e+08  1.74e-04  1.39e+04 
615500| 2.08e+02  3.17e-05  8.90e+02 -8.79e+08  1.74e-04  1.39e+04 
615750| 2.08e+02  3.08e-05  8.83e+02 -8.79e+08  1.74e-04  1.39e+04 
616000| 2.08e+02  3.12e-05  8.89e+02 -8.79e+08  1.74e-04  1.39e+04 
616250| 2.08e+02  3.21e-05  9.00e+02 -8.79e+08  1.74e-04  1.39e+04 
616500| 2.08e+02  3.17e-05  9.01e+02 -8.78e+08  1.74e-04  1.39e+04 
616750| 2.08e+02  3.08e-05  8.81e+02 -8.78e+08  1.74e-04  1.39e+04 
617000| 2.08e+02  3.20e-05  9.02e+02 -8.78e+08  1.74e-04  1.39e+04 
617250| 2.08e+02  3.24e-05  9.00e+02 -8.78e+08  1.74e-04  1.39e+04 
617500| 1.01e+04  2.48e+00  3.24e+04 -8.84e+08  1.74e-04  1.40e+04 
617750| 2.07e+02  3.14e-05  8.97e+02 -8.78e+08  1.74e-04  1.40e+04 
618000| 2.07e+02  3.18e-05  8.89e+02 -8.78e+08  1.74e-04  1.40e+04 
618250| 2.07e+02  3.22e-05  8.98e+02 -8.78e+08  1.74e-04  1.40e+04 
618500| 2.07e+02  3.20e-05  9.00e+02 -8.78e+08  1.74e-04  1.40e+04 
618750| 2.07e+02  3.13e-05  8.78e+02 -8.77e+08  1.74e-04  1.40e+04 
619000| 2.07e+02  3.16e-05  8.90e+02 -8.77e+08  1.74e-04  1.40e+04 
619250| 2.07e+02  3.17e-05  8.87e+02 -8.77e+08  1.74e-04  1.40e+04 
619500| 2.07e+02  3.17e-05  8.81e+02 -8.77e+08  1.74e-04  1.40e+04 
619750| 2.07e+02  3.12e-05  8.86e+02 -8.77e+08  1.74e-04  1.40e+04 
620000| 2.07e+02  3.19e-05  8.99e+02 -8.77e+08  1.74e-04  1.40e+04 
620250| 1.03e+03  2.37e-01  5.93e+04 -8.79e+08  1.74e-04  1.40e+04 
620500| 2.07e+02  3.21e-05  9.00e+02 -8.77e+08  1.74e-04  1.40e+04 
620750| 2.07e+02  3.18e-05  8.97e+02 -8.77e+08  1.74e-04  1.40e+04 
621000| 2.07e+02  3.20e-05  8.95e+02 -8.76e+08  1.74e-04  1.40e+04 
621250| 2.07e+02  3.17e-05  8.89e+02 -8.76e+08  1.74e-04  1.40e+04 
621500| 2.07e+02  3.23e-05  9.00e+02 -8.76e+08  1.74e-04  1.40e+04 
621750| 2.07e+02  3.16e-05  8.96e+02 -8.76e+08  1.74e-04  1.41e+04 
622000| 2.07e+02  3.15e-05  8.85e+02 -8.76e+08  1.74e-04  1.41e+04 
622250| 2.07e+02  3.21e-05  8.99e+02 -8.76e+08  1.74e-04  1.41e+04 
622500| 2.07e+02  3.23e-05  9.01e+02 -8.76e+08  1.74e-04  1.41e+04 
622750| 2.07e+02  3.23e-05  8.88e+02 -8.76e+08  1.74e-04  1.41e+04 
623000| 9.15e+04  2.25e+01  2.23e+04 -8.64e+08  1.74e-04  1.41e+04 
623250| 2.07e+02  3.19e-05  8.92e+02 -8.75e+08  1.74e-04  1.41e+04 
623500| 2.07e+02  3.28e-05  9.07e+02 -8.75e+08  1.74e-04  1.41e+04 
623750| 2.07e+02  3.23e-05  9.05e+02 -8.75e+08  1.74e-04  1.41e+04 
624000| 2.07e+02  3.19e-05  8.97e+02 -8.75e+08  1.74e-04  1.41e+04 
624250| 2.07e+02  3.20e-05  9.01e+02 -8.75e+08  1.74e-04  1.41e+04 
624500| 2.07e+02  3.22e-05  9.04e+02 -8.75e+08  1.74e-04  1.41e+04 
624750| 2.07e+02  3.22e-05  9.04e+02 -8.75e+08  1.74e-04  1.41e+04 
625000| 2.07e+02  3.25e-05  9.18e+02 -8.75e+08  1.74e-04  1.41e+04 
625250| 2.06e+02  3.20e-05  9.04e+02 -8.75e+08  1.74e-04  1.41e+04 
625500| 2.06e+02  3.26e-05  9.04e+02 -8.74e+08  1.74e-04  1.41e+04 
625750| 8.50e+02  1.94e-01  4.64e+04 -8.76e+08  1.74e-04  1.41e+04 
626000| 2.06e+02  3.28e-05  9.04e+02 -8.74e+08  1.74e-04  1.41e+04 
626250| 2.06e+02  3.23e-05  9.12e+02 -8.74e+08  1.74e-04  1.42e+04 
626500| 2.06e+02  3.22e-05  9.03e+02 -8.74e+08  1.74e-04  1.42e+04 
626750| 2.06e+02  3.28e-05  9.21e+02 -8.74e+08  1.74e-04  1.42e+04 
627000| 2.06e+02  3.32e-05  9.19e+02 -8.74e+08  1.74e-04  1.42e+04 
627250| 2.06e+02  3.24e-05  8.94e+02 -8.74e+08  1.74e-04  1.42e+04 
627500| 2.06e+02  3.31e-05  9.20e+02 -8.74e+08  1.74e-04  1.42e+04 
627750| 2.06e+02  3.27e-05  9.10e+02 -8.74e+08  1.74e-04  1.42e+04 
628000| 2.06e+02  3.27e-05  9.01e+02 -8.73e+08  1.74e-04  1.42e+04 
628250| 2.06e+02  3.27e-05  9.10e+02 -8.73e+08  1.74e-04  1.42e+04 
628500| 2.48e+05  4.44e+01  5.84e+03 -8.57e+08  1.74e-04  1.42e+04 
628750| 2.06e+02  3.28e-05  9.16e+02 -8.73e+08  1.74e-04  1.42e+04 
629000| 2.06e+02  3.28e-05  9.15e+02 -8.73e+08  1.74e-04  1.42e+04 
629250| 2.06e+02  3.23e-05  8.97e+02 -8.73e+08  1.74e-04  1.42e+04 
629500| 2.06e+02  3.30e-05  9.10e+02 -8.73e+08  1.74e-04  1.42e+04 
629750| 2.06e+02  3.33e-05  9.19e+02 -8.73e+08  1.74e-04  1.42e+04 
630000| 2.06e+02  3.29e-05  9.07e+02 -8.73e+08  1.74e-04  1.42e+04 
630250| 2.06e+02  3.31e-05  9.20e+02 -8.73e+08  1.74e-04  1.42e+04 
630500| 2.06e+02  3.30e-05  9.17e+02 -8.72e+08  1.74e-04  1.43e+04 
630750| 2.06e+02  3.24e-05  8.96e+02 -8.72e+08  1.74e-04  1.43e+04 
631000| 2.06e+02  3.28e-05  9.11e+02 -8.72e+08  1.74e-04  1.43e+04 
631250| 1.30e+07  3.21e+03  2.74e+04 -1.02e+09  1.74e-04  1.43e+04 
631500| 2.06e+02  3.27e-05  9.06e+02 -8.72e+08  1.74e-04  1.43e+04 
631750| 2.06e+02  3.29e-05  9.15e+02 -8.72e+08  1.74e-04  1.43e+04 
632000| 2.06e+02  3.32e-05  9.19e+02 -8.72e+08  1.74e-04  1.43e+04 
632250| 2.06e+02  3.27e-05  9.06e+02 -8.72e+08  1.74e-04  1.43e+04 
632500| 2.05e+02  3.36e-05  9.18e+02 -8.72e+08  1.74e-04  1.43e+04 
632750| 2.05e+02  3.33e-05  9.18e+02 -8.71e+08  1.74e-04  1.43e+04 
633000| 2.05e+02  3.27e-05  8.90e+02 -8.71e+08  1.74e-04  1.43e+04 
633250| 2.05e+02  3.31e-05  9.09e+02 -8.71e+08  1.74e-04  1.43e+04 
633500| 2.05e+02  3.29e-05  9.15e+02 -8.71e+08  1.74e-04  1.43e+04 
633750| 2.05e+02  3.26e-05  9.06e+02 -8.71e+08  1.74e-04  1.43e+04 
634000| 3.10e+06  7.64e+02  1.23e+05 -9.47e+08  1.74e-04  1.43e+04 
634250| 2.05e+02  3.29e-05  9.14e+02 -8.71e+08  1.74e-04  1.43e+04 
634500| 2.05e+02  3.31e-05  9.14e+02 -8.71e+08  1.74e-04  1.43e+04 
634750| 2.05e+02  3.28e-05  9.19e+02 -8.71e+08  1.74e-04  1.43e+04 
635000| 2.05e+02  3.31e-05  9.10e+02 -8.71e+08  1.74e-04  1.44e+04 
635250| 2.05e+02  3.39e-05  9.29e+02 -8.70e+08  1.74e-04  1.44e+04 
635500| 2.05e+02  3.30e-05  9.13e+02 -8.70e+08  1.74e-04  1.44e+04 
635750| 2.05e+02  3.33e-05  9.21e+02 -8.70e+08  1.74e-04  1.44e+04 
636000| 2.05e+02  3.31e-05  9.15e+02 -8.70e+08  1.74e-04  1.44e+04 
636250| 2.05e+02  3.29e-05  9.13e+02 -8.70e+08  1.74e-04  1.44e+04 
636500| 2.05e+02  3.27e-05  9.10e+02 -8.70e+08  1.74e-04  1.44e+04 
636750| 7.10e+05  1.24e+02  1.70e+04 -8.45e+08  1.74e-04  1.44e+04 
637000| 2.05e+02  3.33e-05  9.17e+02 -8.70e+08  1.74e-04  1.44e+04 
637250| 2.04e+02  3.32e-05  9.17e+02 -8.70e+08  1.74e-04  1.44e+04 
637500| 2.04e+02  3.31e-05  9.16e+02 -8.70e+08  1.74e-04  1.44e+04 
637750| 2.04e+02  3.33e-05  9.30e+02 -8.69e+08  1.74e-04  1.44e+04 
638000| 2.04e+02  3.30e-05  9.13e+02 -8.69e+08  1.74e-04  1.44e+04 
638250| 2.04e+02  3.35e-05  9.18e+02 -8.69e+08  1.74e-04  1.44e+04 
638500| 2.04e+02  3.36e-05  9.30e+02 -8.69e+08  1.74e-04  1.44e+04 
638750| 2.04e+02  3.36e-05  9.23e+02 -8.69e+08  1.74e-04  1.45e+04 
639000| 2.04e+02  3.34e-05  9.20e+02 -8.69e+08  1.74e-04  1.45e+04 
639250| 2.04e+02  3.36e-05  9.17e+02 -8.69e+08  1.74e-04  1.45e+04 
639500| 5.78e+07  1.42e+04  2.15e+05 -1.17e+09  1.74e-04  1.45e+04 
639750| 2.04e+02  3.37e-05  9.27e+02 -8.69e+08  1.74e-04  1.45e+04 
640000| 2.04e+02  3.36e-05  9.26e+02 -8.69e+08  1.74e-04  1.45e+04 
640250| 2.04e+02  3.29e-05  9.21e+02 -8.69e+08  1.74e-04  1.45e+04 
